õppimine;õppimine;;85200
tegemine;tegemine;;85200
tegemine;tegemine;;85200
vahetamine;vahetamine;;85200
rikkumine;rikkumine;;85200
tegemine;tegemine;;85200
üldistamine;üldistamine;;85200
kontrollimine;kontrollimine;;85200
laskmine;laskmine;;85200
tegemine;tegemine;;85200
käänamine;käänamine;;85200
harjutamine;harjutamine;;85200
õppimine;õppimine;;85200
laulmine;laulmine;;85200
kuulamine;kuulamine;;85200
laulmine;laulmine;;85200
liitumine;liitumine;;85200
hindamine;hindamine;;85200
laulmine;laulmine;;85200
teadmine;teadmine;;85200
kolimine;kolimine;;85200
jutu_ajamine;jutu_ajamine;;85200
ujumine;ujumine;;85200
ujumine;ujumine;;85200
jooksmine;jooksmine;;85200
jooksmine;jooksmine;;85200
ujumine;ujumine;;85200
jooksmine;jooksmine;;85200
ujumine;ujumine;;85200
jooksmine;jooksmine;;85200
ujumine;ujumine;;85200
suusatamine;suusatamine;;85200
sportimine;sportimine;;85200
suitsetamine;suitsetamine;;85200
kumisemine;kumisemine;;85200
helisemine;helisemine;;85200
vilistamine;vilistamine;;85200
luu_hõrenemine;luu_hõrenemine;;85200
luu_hõrenemine;luu_hõrenemine;;85200
liikumine;liikumine;;85200
tapmine;tapmine;;85200
oma_kasu_püüdmine;omakasu_püüdmine;;85200
võimlemine;võimlemine;;85200
rookimine;rookimine;;85200
üle_andmine;üle_andmine;;85200
renoveerimine;renoveerimine;;85200
improviseerimine;improviseerimine;;85200
toor_toitumine;toor_toitumine;;106500
ise_kontrollimine;ise_kontrollimine;;106500
harjutamine;harjutamine;;106500
kvaliteedi_juhtimine;kvaliteedi_juhtimine;;106500
kvaliteedi_juhtimine;kvaliteedi_juhtimine;;106500
kvaliteedi_juhtimine;kvaliteedi_juhtimine;;106500
kvaliteedi_juhtimine;kvaliteedi_juhtimine;;106500
laienemine;laienemine;;106500
kvaliteedi_juhtimine;kvaliteedi_juhtimine;;106500
kvaliteedi_juhtimine;kvaliteedi_juhtimine;;106500
auditeerimine;auditeerimine;;106500
kvaliteedi_juhtimine;kvaliteedi_juhtimine;;106500
põdemine;põdemine;;106500
vastamine;vastamine;;106500
nais+te_kandmine;naiste_kandmine;;106500
valgustumine;valgustumine;;106500
uurimine;uurimine;;106500
analüüsimine;analüüsimine;;106500
kuulamine;kuulamine;;106500
määramine;määramine;;106500
hindamine;hindamine;;106500
hindamine;hindamine;;106500
hindamine;hindamine;;106500
tegemine;tegemine;;106500
elamine;elamine;;106500
ootamine;ootamine;;106500
lootmine;lootmine;;106500
registreerimine;registreerimine;;106500
seismine;seismine;;106500
liigutamine;liigutamine;;106500
liikumine;liikumine;;106500
andmine;andmine;;106500
tegemine;tegemine;;106500
vürtsitamine;vürtsitamine;;106500
ahju_panemine;ahju_panemine;;106500
lõikamine;lõikamine;;106500
tunglemine;tunglemine;;106500
kokku_vajumine;kokku_vajumine;;106500
söömine;söömine;;106500
välja_langemine;välja_langemine;;106500
retsenseerimine;retsenseerimine;;106500
söömine;söömine;;106500
suhtumine;suhtumine;;106500
andmine;andmine;;106500
kõikumine;kõikumine;;106500
rääkimine;rääkimine;;106500
varieerumine;varieerumine;;106500
varieerumine;varieerumine;;106500
varieerumine;varieerumine;;106500
mõtisklemine;mõtisklemine;;106500
uurimine;uurimine;;106500
uurimine;uurimine;;106500
uurimine;uurimine;;106500
loomine;loomine;;106500
lähenemine;lähenemine;;106500
vahe_tegemine;vahe_tegemine;;106500
tajumine;tajumine;;106500
seletamine;seletamine;;106500
seletamine;seletamine;;106500
planeerimine;planeerimine;;106500
kogunemine;kogunemine;;106500
sõitmine;sõitmine;;106500
ümber_istumine;ümber_istumine;;106500
õppimine;õppimine;;106500
paranemine;paranemine;;106500
vaatamine;vaatamine;;106500
lugemine;lugemine;;106500
kantseldamine;kantseldamine;;106500
tegemine;tegemine;;106500
tegemine;tegemine;;106500
registreerimine;registreerimine;;106500
tammumine;tammumine;;106500
tarbimine;tarbimine;;106500
istumine;istumine;;106500
hobuse_rautamine;hobuse_rautamine;;106500
mölisemine;mölisemine;;106500
saatmine;saatmine;;106500
tegemine;tegemine;;106500
tootmine;tootmine;;106500
kolimine;kolimine;;106500
tegemine;tegemine;;106500
lugemine;lugemine;;106500
kirjutamine;kirjutamine;;106500
moraali_lugemine;moraali_lugemine;;106500
voltimine;voltimine;;106500
pakkumine;pakkumine;;106500
pakkumine;pakkumine;;106500
pakkumine;pakkumine;;106500
käitumine;käitumine;;106500
panemine;panemine;;106500
leidmine;leidmine;;106500
vaikimine;vaikimine;;106500
vaikimine;vaikimine;;106500
juhtimine;juhtimine;;106500
liikumine;liikumine;;106500
söömine;söömine;;106500
ööbimine;ööbimine;;106500
lõpetamine;lõpetamine;;106500
pakkumine;pakkumine;;106500
ööbimine;ööbimine;;106500
elamine;elamine;;106500
keeramine;keeramine;;106500
laastamine;laastamine;;106500
mee_võtmine;mee_võtmine;;106500
käitumine;käitumine;;106500
tegemine;tegemine;;106500
tegemine;tegemine;;106500
söömine;söömine;;106500
liikumine;liikumine;;106500
nõudmine;nõudmine;;106500
pritsimine;pritsimine;;106500
jäämine;jäämine;;106500
ümber_pööramine;ümber_pööramine;;106500
orienteerumine;orienteerumine;;106500
rändamine;rändamine;;106500
tolmeldamine;tolmeldamine;;106500
tolmeldamine;tolmeldamine;;106500
ära_tundmine;ära_tundmine;;106500
haistmine;haistmine;;106500
ülenemine;ülenemine;;106500
uurimine;uurimine;;106500
valmistumine;valmistumine;;106500
noodi_lugemine;noodi_lugemine;;106500
jagamine;jagamine;;106500
lugemine;lugemine;;106500
sisustamine;sisustamine;;106500
ümber_keeramine;ümber_keeramine;;106500
paigutamine;paigutamine;;106500
korrastamine;korrastamine;;106500
mõistmine;mõistmine;;106500
kasutamine;kasutamine;;106500
vaatlemine;vaatlemine;;106500
kasutamine;kasutamine;;106500
kaasitamine;kaasitamine;;106500
kaaskelemine;kaaskelemine;;106500
kaasitamine;kaasitamine;;106500
määramine;määramine;;106500
mõtlemine;mõtlemine;;106500
jagamine;jagamine;;106500
